id,timestamp,text,speaker,reply_to,conversation_id,end,duration,sentiment,decision,private,survival item,clean_text,age_of_acquisition,concreteness,familiarity,imageability,please,please_start,has_hedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_plural,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,has_positive,has_negative,subjunctive,indicative,politeness_markers_please,politeness_markers_please_start,politeness_markers_has_hedge,politeness_markers_indirect_(btw),politeness_markers_hedges,politeness_markers_factuality,politeness_markers_deference,politeness_markers_gratitude,politeness_markers_apologizing,politeness_markers_1st_person_pl.,politeness_markers_1st_person,politeness_markers_1st_person_start,politeness_markers_2nd_person,politeness_markers_2nd_person_start,politeness_markers_indirect_(greeting),politeness_markers_direct_question,politeness_markers_direct_start,politeness_markers_has_positive,politeness_markers_has_negative,politeness_markers_subjunctive,politeness_markers_indicative
5.Pink.50,0 days 00:09:36.400000,"""Well I """,5.Pink,5.Blue.121,5.Orange.1,09:37.3,00:00.9,,,,,Well I ,0.0,475.0,589.0,493.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],"[[('well', 0, 1)]]",[],[],[]
5.Orange.75,0 days 00:09:36.400000,"""It just even just makes you feel more safe and like okay we have it if we need it""",5.Orange,5.Pink.50,5.Orange.1,09:40.6,00:04.2,Positive,,,,It just even just makes you feel more safe and like okay we have it if we need it,0.0,279.11,594.44,307.06,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('feel', 0, 7)]]",[],"[[('you', 0, 6), ('feel', 0, 7)]]",[],[],[],[],"[[('we', 0, 13)], [('we', 0, 17)]]",[],[],"[[('you', 0, 6)]]",[],[],[],[],"[[('safe', 0, 9)], [('like', 0, 11)]]",[],[],[]
5.Pink.51,0 days 00:09:38.400000,"""Yeah""",5.Pink,5.Orange.75,5.Orange.1,09:39.2,00:00.8,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Pink.52,0 days 00:09:40.200000,"""Yeah Id personally like keep walking like as far as I could to like get somewhere before like""",5.Pink,5.Pink.51,5.Orange.1,09:45.3,00:05.1,,,,,Yeah Id personally like keep walking like as far as I could to like get somewhere before like,0.0,277.83,602.54,305.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)], [('i', 0, 12)]]",[],[],[],[],[],[],"[[('like', 0, 5)], [('like', 0, 8)], [('like', 0, 15)], [('like', 0, 19)]]",[],[],[]
5.Yellow.78,0 days 00:09:40.500000,"""Yeah""",5.Yellow,5.Pink.52,5.Orange.1,09:41.4,00:00.9,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Pink.53,0 days 00:09:45.300000,""" I dont know thats just like my mentality""",5.Pink,5.Yellow.78,5.Orange.1,09:47.7,00:02.4,,,,, I dont know thats just like my mentality,0.0,284.11,600.78,285.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)], [('my', 0, 9)]]",[],[],[],[],[],[],"[[('like', 0, 8)]]",[],[],[]
5.Orange.76,0 days 00:09:45.600000,"""Yeah we would """,5.Orange,5.Pink.53,5.Orange.1,09:46.8,00:01.2,,,,,Yeah we would ,0.0,236.0,601.0,300.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
5.Pink.54,0 days 00:09:47.700000,"""Just cause like I wouldnt want to be in the woods forever especially in January when its cold""",5.Pink,5.Orange.76,5.Orange.1,09:53.6,00:05.9,Negative,,,,Just cause like I wouldnt want to be in the woods forever especially in January when its cold,183.0,273.4,600.4,297.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 4)]]",[],[],[],[],[],[],"[[('like', 0, 3)]]","[[('cold', 0, 19)]]",[],[]
5.Blue.122,0 days 00:09:50.700000,"""%""",5.Blue,5.Pink.54,5.Orange.1,09:51.3,00:00.6,,,,,%,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.79,0 days 00:09:53.700000,"""Yeah I do think if if a plane went down if anybody saw that youd probably want to stay in the area""",5.Yellow,5.Blue.122,5.Orange.1,09:59.3,00:05.6,,Disagreement,,,Yeah I do think if if a plane went down if anybody saw that youd probably want to stay in the area,322.33,306.67,598.43,326.43,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,[],[],"[[('think', 0, 4)], [('probably', 0, 17)]]",[],"[[('i', 0, 2), ('think', 0, 4)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],"[[('you', 0, 15)]]",[],[],[],[],[],[],[],[]
5.Yellow.80,0 days 00:09:59.300000,"""Um youd probably get even more lost if youre trying to navigate your way out of there""",5.Yellow,5.Yellow.79,5.Orange.1,10:04.0,00:04.7,,Disagreement,,,Um youd probably get even more lost if youre trying to navigate your way out of there,0.0,254.5,598.93,287.21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[],[],"[[('probably', 0, 4)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)], [('you', 0, 10)], [('your', 0, 15)]]",[],[],[],[],[],"[[('lost', 0, 8)]]",[],[]
5.Orange.77,0 days 00:10:00.900000,"""At least for the first at least for the first couple of days you could stay""",5.Orange,5.Yellow.80,5.Orange.1,10:05.2,00:04.3,,,,,At least for the first at least for the first couple of days you could stay,0.0,274.09,593.25,281.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 14)]]",[],[],[],[],[],[],[],[]
5.Orange.78,0 days 00:10:05.200000,"""Like cause it says you where was it there is like just the frame of it""",5.Orange,5.Orange.77,5.Orange.1,10:09.3,00:04.1,,,,,Like cause it says you where was it there is like just the frame of it,394.0,271.73,602.0,288.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 5)]]",[],[],[],[],"[[('like', 0, 1)], [('like', 0, 11)]]",[],[],[]
5.Orange.79,0 days 00:10:09.300000,"""So you can try and like even grab branches cut them with the knife and like create your own little shelter inside of there""",5.Orange,5.Orange.78,5.Orange.1,10:16.2,00:06.9,,,,Knife,So you can try and like even grab branches cut them with the knife and like create your own little shelter inside of there,229.0,301.21,597.33,345.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)], [('your', 0, 18)]]",[],[],[],[],"[[('like', 0, 6)], [('like', 0, 16)]]","[[('knife', 0, 14)]]",[],[]
5.Yellow.81,0 days 00:10:09.300000,"""Yeah""",5.Yellow,5.Orange.79,5.Orange.1,10:09.8,00:00.5,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.82,0 days 00:10:14,"""Yeah""",5.Yellow,5.Yellow.81,5.Orange.1,10:14.6,00:00.6,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.80,0 days 00:10:17.700000,"""And stay there for a couple days""",5.Orange,5.Yellow.82,5.Orange.1,10:18.9,00:01.2,,,,,And stay there for a couple days,0.0,242.2,606.2,252.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.81,0 days 00:10:18.900000,"""And then if that doesnt happen then""",5.Orange,5.Orange.80,5.Orange.1,10:21.8,00:02.9,,,,,And then if that doesnt happen then,0.0,218.17,607.43,221.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.82,0 days 00:10:23.900000,"""Go toward the ci town""",5.Orange,5.Orange.81,5.Orange.1,10:25.7,00:01.8,,,,,Go toward the ci town,0.0,376.67,610.67,375.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.83,0 days 00:10:26.300000,"""So to me just to have a discussion not that its that important that um but just like yeah the navigation equipment would be lower for me compass and air map""",5.Yellow,5.Orange.82,5.Orange.1,10:38.1,00:11.8,,Disagreement,,"Air Map, Compass",So to me just to have a discussion not that its that important that um but just like yeah the navigation equipment would be lower for me compass and air map,484.5,294.28,592.85,287.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('important', 0, 13)], [('like', 0, 18)]]",[],[],[]
5.Orange.83,0 days 00:10:27.200000,"""%""",5.Orange,5.Yellow.83,5.Orange.1,10:28.0,00:00.8,,,,,%,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.84,0 days 00:10:38.100000,"""Air map Id say is more useful for keeping you warm than for navigation""",5.Yellow,5.Orange.83,5.Orange.1,10:43.5,00:05.4,,,,Air Map,Air map Id say is more useful for keeping you warm than for navigation,0.0,329.75,598.67,335.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)]]",[],"[[('you', 0, 11)]]",[],[],[],[],"[[('useful', 0, 8)], [('warm', 0, 12)]]",[],[],[]
5.Yellow.85,0 days 00:10:46,"""I think youd end up more lost if you try to navigate with just a compass""",5.Yellow,5.Yellow.84,5.Orange.1,10:50.0,00:04.0,,Disagreement,,Compass,I think youd end up more lost if you try to navigate with just a compass,229.0,297.43,610.0,319.14,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,[],[],"[[('think', 0, 2)]]",[],"[[('i', 0, 1), ('think', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],"[[('you', 0, 3)], [('you', 0, 10)]]",[],[],[],[],[],"[[('lost', 0, 8)]]",[],[]
5.Blue.123,0 days 00:10:51.100000,"""What did you say for first then""",5.Blue,5.Yellow.85,5.Orange.1,10:52.8,00:01.7,,,,,What did you say for first then,0.0,274.0,597.5,297.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
5.Yellow.86,0 days 00:10:53,"""Well I I kind of did it rushed""",5.Yellow,5.Blue.123,5.Orange.1,10:55.5,00:02.5,,,,,Well I I kind of did it rushed,0.0,348.86,592.29,378.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)], [('i', 0, 3)]]",[],[],[],[],[],[],"[[('well', 0, 1)]]",[],[],[]
5.Yellow.87,0 days 00:10:55.500000,"""I put the pistol first""",5.Yellow,5.Yellow.86,5.Orange.1,10:58.0,00:02.5,,,Private,Pistol,I put the pistol first,0.0,329.5,595.5,331.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.124,0 days 00:11:02,"""Yeah I dont know""",5.Blue,5.Yellow.87,5.Orange.1,11:03.7,00:01.7,,,,,Yeah I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.125,0 days 00:11:04.400000,"""What else could go first""",5.Blue,5.Blue.124,5.Orange.1,11:07.1,00:02.6,,,,,What else could go first,0.0,290.75,600.6,283.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
5.Blue.126,0 days 00:11:07.100000,"""We could switch it out if you want""",5.Blue,5.Blue.125,5.Orange.1,11:08.8,00:01.7,,,,,We could switch it out if you want,0.0,277.67,616.29,311.86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 1)]]",[],[],"[[('you', 0, 7)]]",[],[],[],[],[],[],[],[]
5.Yellow.88,0 days 00:11:11.100000,"""Like with the maybe the plan would have some kind of navigation reading too cause its flying so people would know where it disappeared""",5.Yellow,5.Blue.126,5.Orange.1,11:19.3,00:08.1,,,,,Like with the maybe the plan would have some kind of navigation reading too cause its flying so people would know where it disappeared,281.0,267.75,597.67,285.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 1)]]",[],[],[]
5.Pink.55,0 days 00:11:19.200000,"""It said the crash came suddenly before the pilot had time to radio for help or inform anyone of your position""",5.Pink,5.Yellow.88,5.Orange.1,11:24.2,00:05.0,Negative,,,,It said the crash came suddenly before the pilot had time to radio for help or inform anyone of your position,304.67,286.69,598.88,301.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('your', 0, 20)]]",[],[],[],[],[],"[[('crash', 0, 4)]]",[],[]
5.Yellow.89,0 days 00:11:24.600000,"""I thought they might have like natural things""",5.Yellow,5.Pink.55,5.Orange.1,11:26.8,00:02.2,,,,,I thought they might have like natural things,373.5,313.5,596.0,352.86,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('thought', 0, 2)], [('might', 0, 4)]]",[],"[[('i', 0, 1), ('thought', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('like', 0, 6)]]",[],[],[]
5.Yellow.90,0 days 00:11:26.800000,"""So I think thats a lot of planes just have like natural kind of monitoring""",5.Yellow,5.Yellow.89,5.Orange.1,11:33.1,00:06.2,,,,,So I think thats a lot of planes just have like natural kind of monitoring,0.0,263.08,601.46,291.15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 3)]]",[],"[[('i', 0, 2), ('think', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],"[[('like', 0, 12)]]",[],[],[]
5.Pink.56,0 days 00:11:33.500000,"""I have no idea""",5.Pink,5.Yellow.90,5.Orange.1,11:34.5,00:01.0,,,,,I have no idea,0.0,327.75,603.75,354.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Pink.57,0 days 00:11:34.500000,"""I know nothing about planes $""",5.Pink,5.Pink.56,5.Orange.1,11:36.0,00:01.6,,,,,I know nothing about planes $,0.0,328.0,608.67,322.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Yellow.91,0 days 00:11:35.200000,"""Yeah""",5.Yellow,5.Pink.57,5.Orange.1,11:35.8,00:00.6,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.127,0 days 00:11:35.400000,"""$""",5.Blue,5.Yellow.91,5.Orange.1,11:35.8,00:00.4,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.84,0 days 00:11:39.200000,"""I dont know""",5.Orange,5.Blue.127,5.Orange.1,11:39.8,00:00.6,,,,,I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Orange.85,0 days 00:11:39.800000,"""Because there was a plane recently that actually did go down in between Alberta and the Okanagan""",5.Orange,5.Orange.84,5.Orange.1,11:46.2,00:06.4,Negative,,,,Because there was a plane recently that actually did go down in between Alberta and the Okanagan,0.0,268.33,598.25,309.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],"[[('actually', 0, 8)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.92,0 days 00:11:42.200000,"""Mhm""",5.Yellow,5.Orange.85,5.Orange.1,11:42.8,00:00.6,,,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.93,0 days 00:11:45.700000,"""Yeah""",5.Yellow,5.Yellow.92,5.Orange.1,11:46.4,00:00.8,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.86,0 days 00:11:46.200000,"""And they never found it""",5.Orange,5.Yellow.93,5.Orange.1,11:48.0,00:01.8,Negative,,,,And they never found it,0.0,266.5,606.0,288.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.94,0 days 00:11:47.600000,"""They didnt find it""",5.Yellow,5.Orange.86,5.Orange.1,11:48.4,00:00.9,Negative,,,,They didnt find it,272.0,289.2,583.8,305.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.87,0 days 00:11:48.400000,"""It was just a two people two person small plane and yeah""",5.Orange,5.Yellow.94,5.Orange.1,11:51.1,00:02.7,,,,,It was just a two people two person small plane and yeah,281.0,358.91,603.18,381.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.95,0 days 00:11:48.400000,"""Okay""",5.Yellow,5.Orange.87,5.Orange.1,11:48.9,00:00.5,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.96,0 days 00:11:50.700000,"""Yeah this is probably also like that plane""",5.Yellow,5.Yellow.95,5.Orange.1,11:54.5,00:03.8,,,,,Yeah this is probably also like that plane,0.0,285.0,593.17,317.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('probably', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 6)]]",[],[],[]
5.Orange.88,0 days 00:11:57.600000,"""Cause like if we were in like a commercial airline then yeah thats relatively no problem but""",5.Orange,5.Yellow.96,5.Orange.1,12:03.7,00:06.1,,,,,Cause like if we were in like a commercial airline then yeah thats relatively no problem but,446.0,259.6,604.93,297.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,[],[],"[[('relatively', 1, 3)]]",[],[],[],[],[],[],"[[('we', 0, 4)]]",[],[],[],[],[],[],[],"[[('like', 0, 2)], [('like', 0, 7)]]","[[('problem', 1, 5)]]",[],[]
5.Pink.58,0 days 00:12:04.400000,"""Yeah its easier to like see a bigger plane that crashes instead of a small one""",5.Pink,5.Orange.88,5.Orange.1,12:08.7,00:04.2,,,,,Yeah its easier to like see a bigger plane that crashes instead of a small one,0.0,288.73,605.0,317.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('easier', 0, 3)], [('like', 0, 5)]]","[[('crashes', 0, 11)]]",[],[]
5.Orange.89,0 days 00:12:08.400000,"""Mhm""",5.Orange,5.Pink.58,5.Orange.1,12:09.2,00:00.8,,,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.128,0 days 00:12:09.700000,"""I think its like a common thought that you want people to be looking for down plane""",5.Blue,5.Orange.89,5.Orange.1,12:14.7,00:05.0,Negative,,,,I think its like a common thought that you want people to be looking for down plane,314.0,319.07,602.31,345.62,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 2)], [('thought', 0, 7)]]",[],"[[('i', 0, 1), ('think', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],"[[('you', 0, 9)]]",[],[],[],[],"[[('like', 0, 4)]]",[],[],[]
5.Pink.59,0 days 00:12:14.200000,"""Yeah""",5.Pink,5.Blue.128,5.Orange.1,12:15.0,00:00.8,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.129,0 days 00:12:14.700000,"""But people wouldnt realize""",5.Blue,5.Pink.59,5.Orange.1,12:17.4,00:02.7,Negative,,,,But people wouldnt realize,281.0,310.5,596.0,304.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.130,0 days 00:12:17.400000,"""I mean maybe if there was a lot of people on it then the family members would know or something but""",5.Blue,5.Blue.129,5.Orange.1,12:23.0,00:05.6,,,,,I mean maybe if there was a lot of people on it then the family members would know or something but,280.5,280.41,605.72,294.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 3)]]",[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.131,0 days 00:12:23.900000,"""If its way off course then its way harder to find as well""",5.Blue,5.Blue.130,5.Orange.1,12:26.5,00:02.6,Negative,,,,If its way off course then its way harder to find as well,272.0,265.58,578.83,297.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 13)]]",[],[],[]
5.Pink.60,0 days 00:12:26.700000,"""Yeah""",5.Pink,5.Blue.131,5.Orange.1,12:27.4,00:00.7,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.90,0 days 00:12:30.400000,"""I dont know I think Im happy with that""",5.Orange,5.Pink.60,5.Orange.1,12:33.0,00:02.6,Positive,,,,I dont know I think Im happy with that,0.0,339.27,610.73,347.91,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 6)]]",[],"[[('i', 0, 5), ('think', 0, 6)]]",[],[],[],[],[],"[[('i', 0, 1)], [('i', 0, 5)], [('i', 0, 7)]]",[],[],[],[],[],[],"[[('happy', 0, 9)]]",[],[],[]
5.Pink.61,0 days 00:12:32.500000,"""Yeah I think Im good with that""",5.Pink,5.Orange.90,5.Orange.1,12:34.3,00:01.8,Positive,,,,Yeah I think Im good with that,0.0,338.29,615.86,349.57,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 3)]]",[],"[[('i', 0, 2), ('think', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)], [('i', 0, 4)]]",[],[],[],[],[],[],"[[('good', 0, 6)]]",[],[],[]
5.Yellow.97,0 days 00:12:35.400000,"""Okay""",5.Yellow,5.Pink.61,5.Orange.1,12:36.3,00:00.9,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.Blue.1,0 days 00:00:02,"""Alright""",6.Blue,,6.Blue.1,00:02.7,00:00.6,,,,,Alright,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.Blue.2,0 days 00:00:03.400000,"""Okay so what do you guys have""",6.Blue,6.Blue.1,6.Blue.1,00:05.1,00:01.7,,,,,Okay so what do you guys have,0.0,271.67,599.67,277.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 5)]]",[],[],[],[],[],[],[],[]
6.Pink.1,0 days 00:00:05.200000,"""Uh I was thinking of going one by one or like the things that we have reasons why theyre in that place""",6.Pink,6.Blue.2,6.Blue.1,00:12.7,00:07.4,,,,,Uh I was thinking of going one by one or like the things that we have reasons why theyre in that place,0.0,272.65,605.12,299.59,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('thinking', 0, 4)]]",[],"[[('i', 0, 2), ('thinking', 0, 4)]]",[],[],[],[],"[[('we', 0, 15)]]","[[('i', 0, 2)]]",[],[],[],[],[],[],"[[('like', 0, 11)]]",[],[],[]
